#    L    TT             EE             BB             TE             PP             TP             EP          
  1095   0.114082E+04   0.198471E+02   0.000000E+00  -0.754599E+02   0.428984E-08   0.414948E-07   0.353717E-06
  1096   0.114340E+04   0.195812E+02   0.000000E+00  -0.749641E+02   0.428206E-08   0.346707E-07   0.349139E-06
  1097   0.114592E+04   0.193187E+02   0.000000E+00  -0.744460E+02   0.427431E-08   0.281068E-07   0.344545E-06
  1098   0.114844E+04   0.190596E+02   0.000000E+00  -0.739130E+02   0.426657E-08   0.218021E-07   0.339937E-06
  1099   0.115089E+04   0.188032E+02   0.000000E+00  -0.733651E+02   0.425884E-08   0.157559E-07   0.335314E-06
  1100   0.115327E+04   0.185502E+02   0.000000E+00  -0.727949E+02   0.425114E-08   0.996712E-08   0.330678E-06
  1101   0.115558E+04   0.182991E+02   0.000000E+00  -0.722074E+02   0.424345E-08   0.443487E-08   0.326030E-06
  1102   0.115797E+04   0.180514E+02   0.000000E+00  -0.716006E+02   0.423579E-08  -0.842618E-09   0.321369E-06
  1103   0.116015E+04   0.178072E+02   0.000000E+00  -0.709772E+02   0.422813E-08  -0.586725E-08   0.316697E-06
  1104   0.116233E+04   0.175671E+02   0.000000E+00  -0.703358E+02   0.422050E-08  -0.106409E-07   0.312013E-06
  1105   0.116437E+04   0.173296E+02   0.000000E+00  -0.696787E+02   0.421289E-08  -0.151655E-07   0.307319E-06
  1106   0.116641E+04   0.170949E+02   0.000000E+00  -0.690043E+02   0.420529E-08  -0.194429E-07   0.302614E-06
  1107   0.116838E+04   0.168643E+02   0.000000E+00  -0.683140E+02   0.419771E-08  -0.234751E-07   0.297900E-06
  1108   0.117028E+04   0.166363E+02   0.000000E+00  -0.676086E+02   0.419014E-08  -0.272638E-07   0.293177E-06
  1109   0.117204E+04   0.164103E+02   0.000000E+00  -0.668874E+02   0.418260E-08  -0.308111E-07   0.288445E-06
  1110   0.117381E+04   0.161907E+02   0.000000E+00  -0.661518E+02   0.417507E-08  -0.341188E-07   0.283706E-06
  1111   0.117543E+04   0.159746E+02   0.000000E+00  -0.654009E+02   0.416756E-08  -0.371887E-07   0.278958E-06
  1112   0.117713E+04   0.157618E+02   0.000000E+00  -0.646372E+02   0.416007E-08  -0.400229E-07   0.274204E-06
  1113   0.117861E+04   0.155540E+02   0.000000E+00  -0.638582E+02   0.415259E-08  -0.426232E-07   0.269443E-06
  1114   0.118002E+04   0.153489E+02   0.000000E+00  -0.630669E+02   0.414513E-08  -0.449915E-07   0.264676E-06
  1115   0.118143E+04   0.151486E+02   0.000000E+00  -0.622634E+02   0.413769E-08  -0.471297E-07   0.259903E-06
  1116   0.118278E+04   0.149526E+02   0.000000E+00  -0.614469E+02   0.413027E-08  -0.490396E-07   0.255126E-06
  1117   0.118398E+04   0.147607E+02   0.000000E+00  -0.606187E+02   0.412286E-08  -0.507233E-07   0.250344E-06
  1118   0.118511E+04   0.145738E+02   0.000000E+00  -0.597775E+02   0.411547E-08  -0.521825E-07   0.245558E-06
  1119   0.118624E+04   0.143903E+02   0.000000E+00  -0.589261E+02   0.410809E-08  -0.534192E-07   0.240769E-06
  1120   0.118723E+04   0.142117E+02   0.000000E+00  -0.580638E+02   0.410074E-08  -0.544352E-07   0.235977E-06
  1121   0.118815E+04   0.140373E+02   0.000000E+00  -0.571899E+02   0.409340E-08  -0.552325E-07   0.231182E-06
  1122   0.118900E+04   0.138672E+02   0.000000E+00  -0.563072E+02   0.408607E-08  -0.558130E-07   0.226386E-06
  1123   0.118971E+04   0.137026E+02   0.000000E+00  -0.554151E+02   0.407877E-08  -0.561786E-07   0.221588E-06
  1124   0.119041E+04   0.135416E+02   0.000000E+00  -0.545135E+02   0.407148E-08  -0.563311E-07   0.216790E-06
  1125   0.119098E+04   0.133855E+02   0.000000E+00  -0.536024E+02   0.406421E-08  -0.562724E-07   0.211991E-06
  1126   0.119147E+04   0.132343E+02   0.000000E+00  -0.526839E+02   0.405695E-08  -0.560045E-07   0.207192E-06
  1127   0.119189E+04   0.130873E+02   0.000000E+00  -0.517574E+02   0.404971E-08  -0.555292E-07   0.202394E-06
  1128   0.119224E+04   0.129460E+02   0.000000E+00  -0.508243E+02   0.404249E-08  -0.548485E-07   0.197597E-06
  1129   0.119252E+04   0.128097E+02   0.000000E+00  -0.498830E+02   0.403528E-08  -0.539642E-07   0.192802E-06
  1130   0.119257E+04   0.126775E+02   0.000000E+00  -0.489359E+02   0.402809E-08  -0.528782E-07   0.188010E-06
  1131   0.119271E+04   0.125503E+02   0.000000E+00  -0.479835E+02   0.402092E-08  -0.515924E-07   0.183220E-06
  1132   0.119270E+04   0.124281E+02   0.000000E+00  -0.470245E+02   0.401376E-08  -0.501088E-07   0.178433E-06
  1133   0.119254E+04   0.123116E+02   0.000000E+00  -0.460609E+02   0.400662E-08  -0.484292E-07   0.173651E-06
  1134   0.119239E+04   0.121993E+02   0.000000E+00  -0.450922E+02   0.399950E-08  -0.465555E-07   0.168872E-06
  1135   0.119209E+04   0.120919E+02   0.000000E+00  -0.441189E+02   0.399239E-08  -0.444896E-07   0.164099E-06
  1136   0.119172E+04   0.119902E+02   0.000000E+00  -0.431433E+02   0.398530E-08  -0.422334E-07   0.159330E-06
  1137   0.119128E+04   0.118928E+02   0.000000E+00  -0.421623E+02   0.397822E-08  -0.397888E-07   0.154568E-06
  1138   0.119076E+04   0.118018E+02   0.000000E+00  -0.411798E+02   0.397116E-08  -0.371576E-07   0.149812E-06
  1139   0.119018E+04   0.117143E+02   0.000000E+00  -0.401934E+02   0.396412E-08  -0.343419E-07   0.145063E-06
  1140   0.118945E+04   0.116332E+02   0.000000E+00  -0.392060E+02   0.395709E-08  -0.313435E-07   0.140322E-06
  1141   0.118864E+04   0.115557E+02   0.000000E+00  -0.382163E+02   0.395008E-08  -0.281642E-07   0.135589E-06
  1142   0.118776E+04   0.114846E+02   0.000000E+00  -0.372256E+02   0.394309E-08  -0.248061E-07   0.130864E-06
  1143   0.118681E+04   0.114177E+02   0.000000E+00  -0.362346E+02   0.393611E-08  -0.212708E-07   0.126148E-06
  1144   0.118564E+04   0.113558E+02   0.000000E+00  -0.352434E+02   0.392915E-08  -0.175605E-07   0.121441E-06
  1145   0.118455E+04   0.113004E+02   0.000000E+00  -0.342519E+02   0.392220E-08  -0.136769E-07   0.116745E-06
  1146   0.118331E+04   0.112492E+02   0.000000E+00  -0.332609E+02   0.391527E-08  -0.962199E-08   0.112059E-06
  1147   0.118199E+04   0.112037E+02   0.000000E+00  -0.322710E+02   0.390835E-08  -0.539763E-08   0.107384E-06
  1148   0.118053E+04   0.111625E+02   0.000000E+00  -0.312823E+02   0.390145E-08  -0.100571E-08   0.102721E-06
  1149   0.117907E+04   0.111270E+02   0.000000E+00  -0.302962E+02   0.389456E-08   0.355187E-08   0.980696E-07
  1150   0.117747E+04   0.110965E+02   0.000000E+00  -0.293119E+02   0.388770E-08   0.827320E-08   0.934311E-07
  1151   0.117586E+04   0.110710E+02   0.000000E+00  -0.283302E+02   0.388084E-08   0.131565E-07   0.888057E-07
  1152   0.117404E+04   0.110504E+02   0.000000E+00  -0.273518E+02   0.387400E-08   0.182002E-07   0.841936E-07
  1153   0.117228E+04   0.110357E+02   0.000000E+00  -0.263775E+02   0.386718E-08   0.234028E-07   0.795947E-07
  1154   0.117038E+04   0.110259E+02   0.000000E+00  -0.254057E+02   0.386037E-08   0.287629E-07   0.750094E-07
  1155   0.116841E+04   0.110211E+02   0.000000E+00  -0.244388E+02   0.385358E-08   0.342791E-07   0.704375E-07
  1156   0.116629E+04   0.110207E+02   0.000000E+00  -0.234774E+02   0.384681E-08   0.399500E-07   0.658793E-07
  1157   0.116410E+04   0.110252E+02   0.000000E+00  -0.225201E+02   0.384005E-08   0.457739E-07   0.613348E-07
  1158   0.116190E+04   0.110355E+02   0.000000E+00  -0.215691E+02   0.383330E-08   0.517496E-07   0.568042E-07
  1159   0.115964E+04   0.110502E+02   0.000000E+00  -0.206236E+02   0.382657E-08   0.578754E-07   0.522875E-07
  1160   0.115715E+04   0.110706E+02   0.000000E+00  -0.196860E+02   0.381985E-08   0.641501E-07   0.477849E-07
  1161   0.115473E+04   0.110953E+02   0.000000E+00  -0.187539E+02   0.381315E-08   0.705722E-07   0.432963E-07
  1162   0.115217E+04   0.111251E+02   0.000000E+00  -0.178297E+02   0.380647E-08   0.771401E-07   0.388220E-07
  1163   0.114953E+04   0.111599E+02   0.000000E+00  -0.169132E+02   0.379980E-08   0.838524E-07   0.343621E-07
  1164   0.114689E+04   0.111998E+02   0.000000E+00  -0.160046E+02   0.379314E-08   0.907078E-07   0.299165E-07
  1165   0.114411E+04   0.112440E+02   0.000000E+00  -0.151038E+02   0.378650E-08   0.977046E-07   0.254855E-07
  1166   0.114117E+04   0.112933E+02   0.000000E+00  -0.142123E+02   0.377988E-08   0.104842E-06   0.210691E-07
  1167   0.113831E+04   0.113470E+02   0.000000E+00  -0.133301E+02   0.377327E-08   0.112117E-06   0.166675E-07
  1168   0.113530E+04   0.114057E+02   0.000000E+00  -0.124565E+02   0.376667E-08   0.119530E-06   0.122807E-07
  1169   0.113229E+04   0.114688E+02   0.000000E+00  -0.115944E+02   0.376009E-08   0.127078E-06   0.790875E-08
  1170   0.112920E+04   0.115362E+02   0.000000E+00  -0.107409E+02   0.375353E-08   0.134761E-06   0.355188E-08
  1171   0.112597E+04   0.116088E+02   0.000000E+00  -0.989901E+01   0.374698E-08   0.142577E-06  -0.789880E-09
  1172   0.112273E+04   0.116857E+02   0.000000E+00  -0.906789E+01   0.374044E-08   0.150523E-06  -0.511642E-08
  1173   0.111942E+04   0.117670E+02   0.000000E+00  -0.824759E+01   0.373392E-08   0.158600E-06  -0.942763E-08
  1174   0.111603E+04   0.118519E+02   0.000000E+00  -0.743922E+01   0.372741E-08   0.166806E-06  -0.137234E-07
  1175   0.111257E+04   0.119413E+02   0.000000E+00  -0.664272E+01   0.372092E-08   0.175138E-06  -0.180037E-07
  1176   0.110895E+04   0.120350E+02   0.000000E+00  -0.585883E+01   0.371444E-08   0.183596E-06  -0.222684E-07
  1177   0.110541E+04   0.121338E+02   0.000000E+00  -0.508711E+01   0.370798E-08   0.192178E-06  -0.265173E-07
  1178   0.110172E+04   0.122356E+02   0.000000E+00  -0.432824E+01   0.370153E-08   0.200882E-06  -0.307504E-07
  1179   0.109811E+04   0.123433E+02   0.000000E+00  -0.358243E+01   0.369510E-08   0.209708E-06  -0.349676E-07
  1180   0.109434E+04   0.124547E+02   0.000000E+00  -0.284999E+01   0.368868E-08   0.218654E-06  -0.391689E-07
  1181   0.109057E+04   0.125689E+02   0.000000E+00  -0.213122E+01   0.368227E-08   0.227717E-06  -0.433539E-07
  1182   0.108665E+04   0.126877E+02   0.000000E+00  -0.142643E+01   0.367588E-08   0.236898E-06  -0.475228E-07
  1183   0.108273E+04   0.128101E+02   0.000000E+00  -0.735752E+00   0.366950E-08   0.246194E-06  -0.516754E-07
  1184   0.107873E+04   0.129354E+02   0.000000E+00  -0.595996E-01   0.366314E-08   0.255604E-06  -0.558115E-07
  1185   0.107473E+04   0.130660E+02   0.000000E+00   0.601947E+00   0.365679E-08   0.265126E-06  -0.599312E-07
  1186   0.107065E+04   0.131995E+02   0.000000E+00   0.124845E+01   0.365046E-08   0.274760E-06  -0.640342E-07
  1187   0.106657E+04   0.133367E+02   0.000000E+00   0.187977E+01   0.364414E-08   0.284503E-06  -0.681206E-07
  1188   0.106241E+04   0.134769E+02   0.000000E+00   0.249554E+01   0.363783E-08   0.294354E-06  -0.721901E-07
  1189   0.105818E+04   0.136209E+02   0.000000E+00   0.309582E+01   0.363154E-08   0.304312E-06  -0.762428E-07
  1190   0.105394E+04   0.137678E+02   0.000000E+00   0.368018E+01   0.362526E-08   0.314375E-06  -0.802784E-07
  1191   0.104963E+04   0.139185E+02   0.000000E+00   0.424867E+01   0.361900E-08   0.324542E-06  -0.842969E-07
  1192   0.104531E+04   0.140721E+02   0.000000E+00   0.480086E+01   0.361275E-08   0.334811E-06  -0.882982E-07
  1193   0.104092E+04   0.142288E+02   0.000000E+00   0.533673E+01   0.360651E-08   0.345181E-06  -0.922823E-07
  1194   0.103652E+04   0.143885E+02   0.000000E+00   0.585621E+01   0.360029E-08   0.355651E-06  -0.962489E-07
  1195   0.103212E+04   0.145512E+02   0.000000E+00   0.635899E+01   0.359408E-08   0.366218E-06  -0.100198E-06
  1196   0.102757E+04   0.147176E+02   0.000000E+00   0.684464E+01   0.358788E-08   0.376882E-06  -0.104130E-06
  1197   0.102309E+04   0.148857E+02   0.000000E+00   0.731344E+01   0.358170E-08   0.387641E-06  -0.108043E-06
  1198   0.101853E+04   0.150567E+02   0.000000E+00   0.776397E+01   0.357554E-08   0.398494E-06  -0.111939E-06
  1199   0.101396E+04   0.152300E+02   0.000000E+00   0.819847E+01   0.356938E-08   0.409439E-06  -0.115818E-06
  1200   0.100932E+04   0.154064E+02   0.000000E+00   0.861536E+01   0.356324E-08   0.420474E-06  -0.119678E-06
  1201   0.100475E+04   0.155844E+02   0.000000E+00   0.901390E+01   0.355712E-08   0.431597E-06  -0.123520E-06
  1202   0.100003E+04   0.157662E+02   0.000000E+00   0.939556E+01   0.355100E-08   0.442795E-06  -0.127343E-06
  1203   0.995372E+03   0.159495E+02   0.000000E+00   0.975882E+01   0.354490E-08   0.454055E-06  -0.131146E-06
  1204   0.990640E+03   0.161351E+02   0.000000E+00   0.101044E+02   0.353882E-08   0.465363E-06  -0.134929E-06
  1205   0.985905E+03   0.163216E+02   0.000000E+00   0.104316E+02   0.353274E-08   0.476705E-06  -0.138691E-06
  1206   0.981165E+03   0.165112E+02   0.000000E+00   0.107410E+02   0.352668E-08   0.488068E-06  -0.142430E-06
  1207   0.976495E+03   0.167024E+02   0.000000E+00   0.110312E+02   0.352064E-08   0.499438E-06  -0.146147E-06
  1208   0.971747E+03   0.168959E+02   0.000000E+00   0.113044E+02   0.351460E-08   0.510801E-06  -0.149840E-06
  1209   0.966920E+03   0.170902E+02   0.000000E+00   0.115591E+02   0.350858E-08   0.522143E-06  -0.153508E-06
  1210   0.962164E+03   0.172862E+02   0.000000E+00   0.117944E+02   0.350258E-08   0.533451E-06  -0.157151E-06
  1211   0.957330E+03   0.174845E+02   0.000000E+00   0.120112E+02   0.349658E-08   0.544711E-06  -0.160768E-06
  1212   0.952565E+03   0.176836E+02   0.000000E+00   0.122102E+02   0.349060E-08   0.555909E-06  -0.164358E-06
  1213   0.947723E+03   0.178837E+02   0.000000E+00   0.123913E+02   0.348464E-08   0.567032E-06  -0.167920E-06
  1214   0.942950E+03   0.180860E+02   0.000000E+00   0.125530E+02   0.347868E-08   0.578065E-06  -0.171454E-06
  1215   0.938173E+03   0.182886E+02   0.000000E+00   0.126960E+02   0.347274E-08   0.588995E-06  -0.174959E-06
  1216   0.933392E+03   0.184927E+02   0.000000E+00   0.128203E+02   0.346681E-08   0.599809E-06  -0.178433E-06
  1217   0.928459E+03   0.186978E+02   0.000000E+00   0.129267E+02   0.346090E-08   0.610491E-06  -0.181877E-06
  1218   0.923669E+03   0.189044E+02   0.000000E+00   0.130136E+02   0.345500E-08   0.621030E-06  -0.185288E-06
  1219   0.918802E+03   0.191105E+02   0.000000E+00   0.130833E+02   0.344911E-08   0.631411E-06  -0.188668E-06
  1220   0.914004E+03   0.193175E+02   0.000000E+00   0.131334E+02   0.344323E-08   0.641620E-06  -0.192014E-06
  1221   0.909202E+03   0.195246E+02   0.000000E+00   0.131655E+02   0.343737E-08   0.651644E-06  -0.195325E-06
  1222   0.904396E+03   0.197334E+02   0.000000E+00   0.131780E+02   0.343152E-08   0.661469E-06  -0.198602E-06
  1223   0.899585E+03   0.199423E+02   0.000000E+00   0.131739E+02   0.342568E-08   0.671081E-06  -0.201843E-06
  1224   0.894770E+03   0.201499E+02   0.000000E+00   0.131494E+02   0.341985E-08   0.680466E-06  -0.205048E-06
  1225   0.890026E+03   0.203592E+02   0.000000E+00   0.131068E+02   0.341404E-08   0.689611E-06  -0.208215E-06
  1226   0.885277E+03   0.205679E+02   0.000000E+00   0.130468E+02   0.340824E-08   0.698501E-06  -0.211344E-06
  1227   0.880598E+03   0.207768E+02   0.000000E+00   0.129679E+02   0.340246E-08   0.707124E-06  -0.214435E-06
  1228   0.875840E+03   0.209859E+02   0.000000E+00   0.128715E+02   0.339668E-08   0.715466E-06  -0.217485E-06
  1229   0.871152E+03   0.211944E+02   0.000000E+00   0.127561E+02   0.339092E-08   0.723512E-06  -0.220495E-06
  1230   0.866312E+03   0.214024E+02   0.000000E+00   0.126239E+02   0.338517E-08   0.731249E-06  -0.223464E-06
  1231   0.861615E+03   0.216106E+02   0.000000E+00   0.124735E+02   0.337943E-08   0.738664E-06  -0.226390E-06
  1232   0.856914E+03   0.218174E+02   0.000000E+00   0.123063E+02   0.337371E-08   0.745742E-06  -0.229274E-06
  1233   0.852358E+03   0.220253E+02   0.000000E+00   0.121199E+02   0.336799E-08   0.752470E-06  -0.232113E-06
  1234   0.847722E+03   0.222311E+02   0.000000E+00   0.119175E+02   0.336229E-08   0.758834E-06  -0.234909E-06
  1235   0.843380E+03   0.224371E+02   0.000000E+00   0.116975E+02   0.335661E-08   0.764820E-06  -0.237659E-06
  1236   0.838884E+03   0.226411E+02   0.000000E+00   0.114605E+02   0.335093E-08   0.770415E-06  -0.240362E-06
  1237   0.834384E+03   0.228445E+02   0.000000E+00   0.112059E+02   0.334527E-08   0.775605E-06  -0.243019E-06
  1238   0.829953E+03   0.230475E+02   0.000000E+00   0.109343E+02   0.333962E-08   0.780376E-06  -0.245628E-06
  1239   0.825519E+03   0.232484E+02   0.000000E+00   0.106458E+02   0.333398E-08   0.784714E-06  -0.248189E-06
  1240   0.821079E+03   0.234489E+02   0.000000E+00   0.103417E+02   0.332835E-08   0.788607E-06  -0.250700E-06
  1241   0.816784E+03   0.236473E+02   0.000000E+00   0.100207E+02   0.332274E-08   0.792039E-06  -0.253161E-06
  1242   0.812410E+03   0.238460E+02   0.000000E+00   0.968480E+01   0.331713E-08   0.794997E-06  -0.255571E-06
  1243   0.808106E+03   0.240412E+02   0.000000E+00   0.933090E+01   0.331154E-08   0.797468E-06  -0.257929E-06
  1244   0.803871E+03   0.242366E+02   0.000000E+00   0.896274E+01   0.330596E-08   0.799438E-06  -0.260235E-06
  1245   0.799706E+03   0.244301E+02   0.000000E+00   0.857866E+01   0.330040E-08   0.800892E-06  -0.262487E-06
  1246   0.795537E+03   0.246208E+02   0.000000E+00   0.818036E+01   0.329484E-08   0.801818E-06  -0.264685E-06
  1247   0.791363E+03   0.248103E+02   0.000000E+00   0.776624E+01   0.328930E-08   0.802202E-06  -0.266829E-06
  1248   0.787258E+03   0.249978E+02   0.000000E+00   0.733696E+01   0.328377E-08   0.802030E-06  -0.268916E-06
  1249   0.783224E+03   0.251849E+02   0.000000E+00   0.689337E+01   0.327825E-08   0.801287E-06  -0.270947E-06
  1250   0.779259E+03   0.253685E+02   0.000000E+00   0.643532E+01   0.327274E-08   0.799961E-06  -0.272920E-06
  1251   0.775289E+03   0.255494E+02   0.000000E+00   0.596293E+01   0.326725E-08   0.798044E-06  -0.274836E-06
  1252   0.771463E+03   0.257299E+02   0.000000E+00   0.547640E+01   0.326176E-08   0.795556E-06  -0.276694E-06
  1253   0.767559E+03   0.259069E+02   0.000000E+00   0.497638E+01   0.325629E-08   0.792521E-06  -0.278496E-06
  1254   0.763724E+03   0.260811E+02   0.000000E+00   0.446294E+01   0.325083E-08   0.788965E-06  -0.280241E-06
  1255   0.759959E+03   0.262542E+02   0.000000E+00   0.393619E+01   0.324538E-08   0.784914E-06  -0.281931E-06
  1256   0.756339E+03   0.264238E+02   0.000000E+00   0.339675E+01   0.323994E-08   0.780393E-06  -0.283566E-06
  1257   0.752714E+03   0.265915E+02   0.000000E+00   0.284463E+01   0.323452E-08   0.775427E-06  -0.285147E-06
  1258   0.749086E+03   0.267556E+02   0.000000E+00   0.228023E+01   0.322910E-08   0.770043E-06  -0.286675E-06
  1259   0.745527E+03   0.269178E+02   0.000000E+00   0.170381E+01   0.322370E-08   0.764266E-06  -0.288151E-06
  1260   0.742039E+03   0.270766E+02   0.000000E+00   0.111572E+01   0.321831E-08   0.758121E-06  -0.289575E-06
  1261   0.738621E+03   0.272334E+02   0.000000E+00   0.516155E+00   0.321293E-08   0.751633E-06  -0.290947E-06
  1262   0.735273E+03   0.273874E+02   0.000000E+00  -0.943815E-01   0.320756E-08   0.744829E-06  -0.292269E-06
  1263   0.731996E+03   0.275380E+02   0.000000E+00  -0.715909E+00   0.320220E-08   0.737733E-06  -0.293541E-06
  1264   0.728716E+03   0.276859E+02   0.000000E+00  -0.134815E+01   0.319685E-08   0.730372E-06  -0.294765E-06
  1265   0.725580E+03   0.278303E+02   0.000000E+00  -0.199060E+01   0.319152E-08   0.722770E-06  -0.295940E-06
  1266   0.722441E+03   0.279719E+02   0.000000E+00  -0.264283E+01   0.318620E-08   0.714954E-06  -0.297067E-06
  1267   0.719372E+03   0.281094E+02   0.000000E+00  -0.330486E+01   0.318088E-08   0.706948E-06  -0.298147E-06
  1268   0.716382E+03   0.282456E+02   0.000000E+00  -0.397634E+01   0.317558E-08   0.698778E-06  -0.299181E-06
  1269   0.713471E+03   0.283761E+02   0.000000E+00  -0.465646E+01   0.317029E-08   0.690471E-06  -0.300170E-06
  1270   0.710600E+03   0.285039E+02   0.000000E+00  -0.534614E+01   0.316501E-08   0.682050E-06  -0.301114E-06
  1271   0.707808E+03   0.286289E+02   0.000000E+00  -0.604376E+01   0.315974E-08   0.673542E-06  -0.302013E-06
  1272   0.705065E+03   0.287505E+02   0.000000E+00  -0.674934E+01   0.315449E-08   0.664973E-06  -0.302870E-06
  1273   0.702371E+03   0.288678E+02   0.000000E+00  -0.746289E+01   0.314924E-08   0.656367E-06  -0.303683E-06
  1274   0.699756E+03   0.289809E+02   0.000000E+00  -0.818370E+01   0.314401E-08   0.647750E-06  -0.304455E-06
  1275   0.697205E+03   0.290912E+02   0.000000E+00  -0.891103E+01   0.313878E-08   0.639148E-06  -0.305185E-06
  1276   0.694710E+03   0.291981E+02   0.000000E+00  -0.964564E+01   0.313357E-08   0.630586E-06  -0.305874E-06
  1277   0.692287E+03   0.293015E+02   0.000000E+00  -0.103861E+02   0.312837E-08   0.622090E-06  -0.306524E-06
  1278   0.689928E+03   0.294006E+02   0.000000E+00  -0.111331E+02   0.312317E-08   0.613685E-06  -0.307134E-06
  1279   0.687640E+03   0.294955E+02   0.000000E+00  -0.118852E+02   0.311799E-08   0.605397E-06  -0.307706E-06
  1280   0.685425E+03   0.295877E+02   0.000000E+00  -0.126440E+02   0.311282E-08   0.597251E-06  -0.308240E-06
  1281   0.683274E+03   0.296756E+02   0.000000E+00  -0.134064E+02   0.310766E-08   0.589273E-06  -0.308737E-06
  1282   0.681195E+03   0.297592E+02   0.000000E+00  -0.141739E+02   0.310252E-08   0.581489E-06  -0.309198E-06
  1283   0.679180E+03   0.298394E+02   0.000000E+00  -0.149459E+02   0.309738E-08   0.573922E-06  -0.309623E-06
  1284   0.677237E+03   0.299153E+02   0.000000E+00  -0.157224E+02   0.309225E-08   0.566601E-06  -0.310012E-06
  1285   0.675352E+03   0.299877E+02   0.000000E+00  -0.165019E+02   0.308714E-08   0.559548E-06  -0.310368E-06
  1286   0.673539E+03   0.300552E+02   0.000000E+00  -0.172851E+02   0.308203E-08   0.552792E-06  -0.310690E-06
  1287   0.671798E+03   0.301191E+02   0.000000E+00  -0.180706E+02   0.307693E-08   0.546356E-06  -0.310979E-06
  1288   0.670129E+03   0.301787E+02   0.000000E+00  -0.188598E+02   0.307185E-08   0.540266E-06  -0.311236E-06
  1289   0.668526E+03   0.302349E+02   0.000000E+00  -0.196499E+02   0.306678E-08   0.534547E-06  -0.311461E-06
  1290   0.666988E+03   0.302860E+02   0.000000E+00  -0.204431E+02   0.306171E-08   0.529227E-06  -0.311656E-06
  1291   0.665522E+03   0.303337E+02   0.000000E+00  -0.212379E+02   0.305666E-08   0.524328E-06  -0.311821E-06
  1292   0.664121E+03   0.303756E+02   0.000000E+00  -0.220344E+02   0.305161E-08   0.519879E-06  -0.311956E-06
  1293   0.662786E+03   0.304154E+02   0.000000E+00  -0.228324E+02   0.304658E-08   0.515902E-06  -0.312062E-06
  1294   0.661530E+03   0.304503E+02   0.000000E+00  -0.236285E+02   0.304156E-08   0.512425E-06  -0.312141E-06
  1295   0.660333E+03   0.304809E+02   0.000000E+00  -0.244269E+02   0.303655E-08   0.509473E-06  -0.312192E-06
  1296   0.659202E+03   0.305079E+02   0.000000E+00  -0.252234E+02   0.303155E-08   0.507071E-06  -0.312216E-06
  1297   0.658143E+03   0.305307E+02   0.000000E+00  -0.260208E+02   0.302655E-08   0.505245E-06  -0.312215E-06
  1298   0.657150E+03   0.305492E+02   0.000000E+00  -0.268170E+02   0.302157E-08   0.504020E-06  -0.312189E-06
  1299   0.656215E+03   0.305635E+02   0.000000E+00  -0.276127E+02   0.301660E-08   0.503422E-06  -0.312138E-06
  1300   0.655361E+03   0.305727E+02   0.000000E+00  -0.284064E+02   0.301164E-08   0.503476E-06  -0.312063E-06
  1301   0.654573E+03   0.305792E+02   0.000000E+00  -0.291983E+02   0.300669E-08   0.504199E-06  -0.311965E-06
  1302   0.653844E+03   0.305806E+02   0.000000E+00  -0.299875E+02   0.300175E-08   0.505570E-06  -0.311844E-06
  1303   0.653180E+03   0.305777E+02   0.000000E+00  -0.307754E+02   0.299682E-08   0.507561E-06  -0.311700E-06
  1304   0.652583E+03   0.305713E+02   0.000000E+00  -0.315600E+02   0.299190E-08   0.510143E-06  -0.311531E-06
  1305   0.652051E+03   0.305598E+02   0.000000E+00  -0.323426E+02   0.298699E-08   0.513287E-06  -0.311338E-06
  1306   0.651572E+03   0.305456E+02   0.000000E+00  -0.331204E+02   0.298208E-08   0.516963E-06  -0.311122E-06
  1307   0.651173E+03   0.305263E+02   0.000000E+00  -0.338939E+02   0.297719E-08   0.521144E-06  -0.310880E-06
  1308   0.650834E+03   0.305026E+02   0.000000E+00  -0.346655E+02   0.297231E-08   0.525799E-06  -0.310614E-06
  1309   0.650546E+03   0.304740E+02   0.000000E+00  -0.354307E+02   0.296744E-08   0.530900E-06  -0.310323E-06
  1310   0.650332E+03   0.304424E+02   0.000000E+00  -0.361925E+02   0.296258E-08   0.536417E-06  -0.310007E-06
  1311   0.650171E+03   0.304066E+02   0.000000E+00  -0.369486E+02   0.295773E-08   0.542323E-06  -0.309665E-06
  1312   0.650098E+03   0.303672E+02   0.000000E+00  -0.376990E+02   0.295289E-08   0.548587E-06  -0.309297E-06
  1313   0.650063E+03   0.303227E+02   0.000000E+00  -0.384446E+02   0.294805E-08   0.555181E-06  -0.308903E-06
  1314   0.650094E+03   0.302746E+02   0.000000E+00  -0.391829E+02   0.294323E-08   0.562076E-06  -0.308483E-06
  1315   0.650178E+03   0.302228E+02   0.000000E+00  -0.399156E+02   0.293842E-08   0.569243E-06  -0.308037E-06
  1316   0.650329E+03   0.301660E+02   0.000000E+00  -0.406411E+02   0.293362E-08   0.576652E-06  -0.307564E-06
  1317   0.650540E+03   0.301071E+02   0.000000E+00  -0.413602E+02   0.292882E-08   0.584276E-06  -0.307064E-06
  1318   0.650796E+03   0.300424E+02   0.000000E+00  -0.420713E+02   0.292404E-08   0.592084E-06  -0.306537E-06
  1319   0.651112E+03   0.299740E+02   0.000000E+00  -0.427760E+02   0.291927E-08   0.600048E-06  -0.305982E-06
  1320   0.651481E+03   0.299019E+02   0.000000E+00  -0.434721E+02   0.291450E-08   0.608140E-06  -0.305399E-06
  1321   0.651903E+03   0.298270E+02   0.000000E+00  -0.441610E+02   0.290975E-08   0.616328E-06  -0.304789E-06
